,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_pca__n_components,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
101,0.12396178245544434,0.0010892391204833985,0.7819518170681911,0.7841974173022074,0.01,"(124,)",3,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (124,), 'pca__n_components': 3}",169,0.7836734693877551,0.7835630423685553,0.7836734693877551,0.7835630423685553,0.7938775510204081,0.7812659520163349,0.7865168539325843,0.785659607042613,0.7620020429009193,0.7869354427149783,0.057298922468832655,2.4806808695196765e-05,0.01064695558478628,0.0019510578583473266
102,0.07821898460388184,0.0011306285858154296,0.78705594120049,0.787821637261227,0.01,"(124,)",4,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (124,), 'pca__n_components': 4}",90,0.8010204081632653,0.7937723328228689,0.7877551020408163,0.7876467585502808,0.7836734693877551,0.7835630423685553,0.7834525025536262,0.7836182699668283,0.7793667007150153,0.7905077825976015,0.022952191254638314,2.96895372570506e-05,0.007471088275348369,0.003961329677533104
103,0.12494773864746093,0.001916646957397461,0.8007349938750511,0.800479711607734,0.01,"(124,)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (124,), 'pca__n_components': 5}",22,0.8071428571428572,0.8037263910158244,0.7908163265306123,0.7937723328228689,0.8153061224489796,0.8024502297090352,0.8038815117466803,0.805052309262567,0.7865168539325843,0.7973972952283745,0.016484375936442617,0.00012540481838483632,0.010619117570205117,0.0042384605455014195
104,0.10872526168823242,0.0011981964111328126,0.8013474887709269,0.8040529893174977,0.01,"(124,)",6,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (124,), 'pca__n_components': 6}",19,0.8071428571428572,0.809086268504339,0.7959183673469388,0.815211842776927,0.8010204081632653,0.7940275650842267,0.8110316649642493,0.792293952538913,0.7916241062308478,0.8096453176830825,0.027050838553511265,0.00010230069770786682,0.00709093105793174,0.009164192528176142
105,0.12460699081420898,0.0012174129486083984,0.7895059207839935,0.8010931677860025,0.01,"(124,)",7,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (124,), 'pca__n_components': 7}",77,0.7989795918367347,0.8057682491066871,0.7979591836734694,0.815211842776927,0.8122448979591836,0.799642674834099,0.7589376915219612,0.7777494258739475,0.7793667007150153,0.8070936463383516,0.0398521196858675,0.00010541686574402898,0.01852096794923447,0.012682533879093167
106,0.17411704063415528,0.0011780261993408203,0.791547570436913,0.8120143732429581,0.01,"(124,)",8,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (124,), 'pca__n_components': 8}",63,0.7877551020408163,0.8042368555385401,0.7846938775510204,0.8159775395610005,0.8183673469387756,0.8014293006636038,0.7854954034729316,0.8226588415412095,0.7814096016343207,0.8157693289104363,0.06461085417430182,3.032024479703414e-05,0.013566848196312481,0.00794537132970391
107,0.15422797203063965,0.001643991470336914,0.8001224989791752,0.8130862705883993,0.01,"(124,)",9,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (124,), 'pca__n_components': 9}",28,0.8040816326530612,0.8075548749361919,0.7918367346938775,0.8108728943338438,0.8275510204081633,0.8070444104134763,0.7946884576098059,0.820872671599898,0.7824310520939735,0.8190865016585863,0.05908653156756236,0.0005679525822833665,0.0153577365283878,0.005807413542814294
108,0.12948164939880372,0.0019983291625976563,0.8033891384238465,0.8107903264693505,0.01,"(124,)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (124,), 'pca__n_components': 10}",4,0.8071428571428572,0.81368044920878,0.7969387755102041,0.8149566105155691,0.8255102040816327,0.8078101071975498,0.797752808988764,0.8188313345241133,0.7895812053115424,0.79867313090074,0.03244500878201497,0.00016333949494193493,0.012389936871186082,0.007015364254199063
109,0.12580256462097167,0.0017613887786865235,0.8031849734585546,0.813035693049698,0.01,"(124,)",11,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (124,), 'pca__n_components': 11}",10,0.7959183673469388,0.810617662072486,0.7918367346938775,0.8177641653905053,0.8244897959183674,0.8060234813680449,0.8038815117466803,0.8216381730033172,0.7997957099080695,0.8091349834141363,0.03169342920923956,0.00046344027374932136,0.011381616525495608,0.005772254917555764
110,0.039281606674194336,0.0003777980804443359,0.7786851776235199,0.7807779432434829,1e-05,"(7,)",1,"{'NN__alpha': 1e-05, 'NN__hidden_layer_sizes': (7,), 'pca__n_components': 1}",194,0.7857142857142857,0.7830525778458397,0.7846938775510204,0.7827973455844819,0.7928571428571428,0.777947932618683,0.7701736465781409,0.779280428680786,0.7599591419816139,0.7808114314876244,0.0027474646176771553,2.0038510693979927e-06,0.011910716022115962,0.001975073662096505
111,0.0558474063873291,0.0003964424133300781,0.7835851367905268,0.7835851334078645,1e-05,"(7,)",2,"{'NN__alpha': 1e-05, 'NN__hidden_layer_sizes': (7,), 'pca__n_components': 2}",129,0.7836734693877551,0.7835630423685553,0.7836734693877551,0.7835630423685553,0.7836734693877551,0.7835630423685553,0.7834525025536262,0.7836182699668283,0.7834525025536262,0.7836182699668283,0.001980258032663877,2.243233773083926e-05,0.00010824013408538259,2.705588709761459e-05
112,0.0804030418395996,0.00039734840393066404,0.778072682727644,0.7775108660950871,1e-05,"(7,)",3,"{'NN__alpha': 1e-05, 'NN__hidden_layer_sizes': (7,), 'pca__n_components': 3}",199,0.7806122448979592,0.7751403777437468,0.7857142857142857,0.7879019908116386,0.7877551020408163,0.7623787646758551,0.7834525025536262,0.7823424342944628,0.7528089887640449,0.779790762949732,0.015356494776161595,6.8681105631354616e-06,0.012848700429287959,0.008615302225618434
113,0.13981366157531738,0.00041794776916503906,0.782155982033483,0.7809310956256745,1e-05,"(7,)",4,"{'NN__alpha': 1e-05, 'NN__hidden_layer_sizes': (7,), 'pca__n_components': 4}",167,0.7806122448979592,0.7761613067891782,0.7775510204081633,0.7822868810617662,0.7928571428571428,0.7863705972434916,0.7783452502553626,0.7769839244705282,0.7814096016343207,0.782852768563409,0.0047478035960531306,8.145992154962079e-05,0.005535874916553535,0.003832758916273187
114,0.1337751865386963,0.00038585662841796877,0.7886892609228257,0.7859838738018119,1e-05,"(7,)",5,"{'NN__alpha': 1e-05, 'NN__hidden_layer_sizes': (7,), 'pca__n_components': 5}",78,0.8081632653061225,0.791985706993364,0.7857142857142857,0.7812659520163349,0.8091836734693878,0.7807554874936192,0.7885597548518897,0.7864251084460322,0.7517875383043923,0.7894871140597091,0.00965777178378908,1.4161822769737561e-05,0.02082958511996364,0.0044290900044276285
115,0.10323853492736816,0.0004082202911376953,0.7819518170681911,0.7849122369639097,1e-05,"(7,)",6,"{'NN__alpha': 1e-05, 'NN__hidden_layer_sizes': (7,), 'pca__n_components': 6}",169,0.7887755102040817,0.7891781521184278,0.7785714285714286,0.7774374680959674,0.8010204081632653,0.7886676875957122,0.7701736465781409,0.7713702475121205,0.7711950970377937,0.7979076294973207,0.014756601859264333,3.20303271278085e-05,0.011627980224065318,0.009385513481876405
116,0.024585962295532227,0.0004511833190917969,0.21641486320947326,0.21641486659213544,1e-05,"(7,)",7,"{'NN__alpha': 1e-05, 'NN__hidden_layer_sizes': (7,), 'pca__n_components': 7}",217,0.2163265306122449,0.2164369576314446,0.2163265306122449,0.2164369576314446,0.2163265306122449,0.2164369576314446,0.21654749744637386,0.21638173003317174,0.21654749744637386,0.21638173003317174,0.0009779393861670024,6.178319274496509e-05,0.00010824013408542338,2.70558870975874e-05
117,0.08874859809875488,0.0003990650177001953,0.7907309105757452,0.7979775236700406,1e-05,"(7,)",8,"{'NN__alpha': 1e-05, 'NN__hidden_layer_sizes': (7,), 'pca__n_components': 8}",71,0.7989795918367347,0.7947932618683001,0.7622448979591837,0.7769270035732516,0.8326530612244898,0.7978560490045942,0.7895812053115424,0.8109211533554478,0.7701736465781409,0.8093901505486093,0.018020158050860234,1.6637039101476685e-05,0.024745506245910175,0.012256135421608791
118,0.07498784065246582,0.0004017353057861328,0.7911392405063291,0.7929761436313527,1e-05,"(7,)",9,"{'NN__alpha': 1e-05, 'NN__hidden_layer_sizes': (7,), 'pca__n_components': 9}",67,0.7846938775510204,0.7850944359367024,0.7836734693877551,0.7901990811638591,0.7969387755102041,0.7922409392547218,0.8069458631256384,0.7968869609594285,0.7834525025536262,0.8004593008420515,0.02372952237986372,1.8714263872383824e-05,0.009377788039061773,0.005322894919520782
119,0.06344122886657715,0.00044240951538085935,0.7672519395671703,0.7810326284390088,1e-05,"(7,)",10,"{'NN__alpha': 1e-05, 'NN__hidden_layer_sizes': (7,), 'pca__n_components': 10}",210,0.7969387755102041,0.8029606942317509,0.7693877551020408,0.7623787646758551,0.7571428571428571,0.7690148034711588,0.7579162410623085,0.773411584587905,0.7548518896833504,0.7973972952283745,0.02376742591967226,5.663785774822997e-05,0.015679514553894526,0.016119041213238584
120,0.07387404441833496,0.00042877197265625,0.7754185381788485,0.7789917602767945,1e-05,"(7,)",11,"{'NN__alpha': 1e-05, 'NN__hidden_layer_sizes': (7,), 'pca__n_components': 11}",207,0.7826530612244897,0.7817764165390505,0.7693877551020408,0.7787136294027565,0.7836734693877551,0.7830525778458397,0.7487231869254342,0.7563153865782087,0.7926455566905005,0.7951007910181168,0.0201028220306323,1.5094438221233842e-05,0.01526899008287532,0.012633611535533776
121,0.06431140899658203,0.0004456043243408203,0.7827684769293589,0.7836361668347591,1e-05,"(15,)",1,"{'NN__alpha': 1e-05, 'NN__hidden_layer_sizes': (15,), 'pca__n_components': 1}",158,0.7836734693877551,0.7835630423685553,0.7836734693877551,0.7835630423685553,0.7836734693877551,0.7835630423685553,0.7834525025536262,0.7836182699668283,0.7793667007150153,0.7838734371013013,0.0017885983869704366,6.596486726883374e-05,0.0017023886380759107,0.000120547948916187
122,0.07932658195495605,0.0004253864288330078,0.7837893017558187,0.782564230413187,1e-05,"(15,)",2,"{'NN__alpha': 1e-05, 'NN__hidden_layer_sizes': (15,), 'pca__n_components': 2}",125,0.7857142857142857,0.7827973455844819,0.7877551020408163,0.7850944359367024,0.7785714285714286,0.7782031648800408,0.7834525025536262,0.7838734371013013,0.7834525025536262,0.782852768563409,0.007392647242627979,1.860300591226098e-05,0.003062845623357423,0.0023354850320671224
123,0.054328393936157224,0.00044498443603515627,0.7815434871376072,0.7841463969006897,1e-05,"(15,)",3,"{'NN__alpha': 1e-05, 'NN__hidden_layer_sizes': (15,), 'pca__n_components': 3}",176,0.7857142857142857,0.7830525778458397,0.7826530612244897,0.7876467585502808,0.7765306122448979,0.777947932618683,0.7814096016343207,0.782597601428936,0.7814096016343207,0.7894871140597091,0.009346053254009662,1.246598621122418e-05,0.0029600447815025456,0.004069200374618147
124,0.08098464012145996,0.0005022048950195313,0.7850142915475704,0.7827688330343359,1e-05,"(15,)",4,"{'NN__alpha': 1e-05, 'NN__hidden_layer_sizes': (15,), 'pca__n_components': 4}",107,0.8010204081632653,0.7891781521184278,0.7846938775510204,0.7820316488004083,0.786734693877551,0.7840735068912711,0.7711950970377937,0.7662669048226588,0.7814096016343207,0.792293952538913,0.014468414094082687,6.572878089098219e-05,0.009624999539924007,0.009015170790054346
125,0.06907644271850585,0.00046839714050292967,0.7811351572070233,0.783022645529606,1e-05,"(15,)",5,"{'NN__alpha': 1e-05, 'NN__hidden_layer_sizes': (15,), 'pca__n_components': 5}",183,0.7826530612244897,0.7695252679938744,0.7775510204081633,0.7784583971413986,0.786734693877551,0.7807554874936192,0.7773237997957099,0.7848941056391937,0.7814096016343207,0.8014799693799438,0.016644432062425853,2.5370515226641102e-05,0.003496189097063228,0.010510249625099215
126,0.10007309913635254,0.0005702972412109375,0.671294405879951,0.6710566485366445,1e-05,"(15,)",6,"{'NN__alpha': 1e-05, 'NN__hidden_layer_sizes': (15,), 'pca__n_components': 6}",214,0.7908163265306123,0.7771822358346095,0.7704081632653061,0.7963246554364471,0.7928571428571428,0.7815211842776927,0.7824310520939735,0.7854044399081398,0.21961184882533197,0.21485072722633325,0.037352574013138726,1.9849832295905595e-05,0.22589305693543962,0.2281913177658612
127,0.06999926567077637,0.0005265712738037109,0.7982850142915475,0.7972637851146251,1e-05,"(15,)",7,"{'NN__alpha': 1e-05, 'NN__hidden_layer_sizes': (15,), 'pca__n_components': 7}",39,0.7877551020408163,0.7970903522205207,0.7918367346938775,0.7932618683001531,0.8142857142857143,0.7935171005615109,0.8079673135852911,0.7963766266904823,0.7895812053115424,0.8060729778004593,0.010373298069867521,0.00011022115408663682,0.010752189990263054,0.0046577245119250555
128,0.091495943069458,0.0006531715393066406,0.7901184156798693,0.8010412095573443,1e-05,"(15,)",8,"{'NN__alpha': 1e-05, 'NN__hidden_layer_sizes': (15,), 'pca__n_components': 8}",73,0.7918367346938775,0.796579887697805,0.7826530612244897,0.8075548749361919,0.8112244897959183,0.7983665135273098,0.8069458631256384,0.798928298035213,0.7579162410623085,0.8037764735902015,0.012367190610226652,0.0001362732357668438,0.019098119375884137,0.004035623686244336
129,0.06609663963317872,0.0005474090576171875,0.7970600244997958,0.7999680487503389,1e-05,"(15,)",9,"{'NN__alpha': 1e-05, 'NN__hidden_layer_sizes': (15,), 'pca__n_components': 9}",42,0.8122448979591836,0.7947932618683001,0.7908163265306123,0.7751403777437468,0.8255102040816327,0.8039816232771823,0.7722165474974464,0.8030109721867823,0.7844739530132788,0.8229140086756825,0.02289137505672365,5.15233526946992e-05,0.019259023508280074,0.015460122297732023
130,0.04553031921386719,0.0005157947540283203,0.7852184565128624,0.7852692755715177,1e-05,"(15,)",10,"{'NN__alpha': 1e-05, 'NN__hidden_layer_sizes': (15,), 'pca__n_components': 10}",103,0.7948979591836735,0.7820316488004083,0.7806122448979592,0.7848392036753445,0.7826530612244897,0.7845839714139867,0.7875383043922369,0.7912732840010207,0.780388151174668,0.7836182699668283,0.0106564697941051,4.217882752271579e-05,0.005481546785774882,0.003159454619438945
131,0.12321662902832031,0.0005765438079833984,0.7986933442221315,0.8058389899289088,1e-05,"(15,)",11,"{'NN__alpha': 1e-05, 'NN__hidden_layer_sizes': (15,), 'pca__n_components': 11}",36,0.7989795918367347,0.8062787136294027,0.7857142857142857,0.8047473200612557,0.8224489795918367,0.8039816232771823,0.8100102145045965,0.8045419749936208,0.7763023493360572,0.8096453176830825,0.018068966662584673,2.6229251318625262e-05,0.016505817426986147,0.0020496482442710256
132,0.03947000503540039,0.0005517959594726563,0.7835851367905268,0.7835851334078645,1e-05,"(31,)",1,"{'NN__alpha': 1e-05, 'NN__hidden_layer_sizes': (31,), 'pca__n_components': 1}",129,0.7836734693877551,0.7835630423685553,0.7836734693877551,0.7835630423685553,0.7836734693877551,0.7835630423685553,0.7834525025536262,0.7836182699668283,0.7834525025536262,0.7836182699668283,0.0014189341986361485,3.852348484588275e-05,0.00010824013408538259,2.705588709761459e-05
133,0.05224132537841797,0.0005186080932617187,0.7795018374846876,0.7813909305081812,1e-05,"(31,)",2,"{'NN__alpha': 1e-05, 'NN__hidden_layer_sizes': (31,), 'pca__n_components': 2}",190,0.7846938775510204,0.7861153649821337,0.7857142857142857,0.7845839714139867,0.7846938775510204,0.7845839714139867,0.7589376915219612,0.7683082418984435,0.7834525025536262,0.7833631028323552,0.005614104285577992,2.0255984110487693e-05,0.010303107560058193,0.006599356127480389
