2,0.6049877094810672
5,0.8934554385544498
10,0.5470604122945077
15,0.3949681941965635
20,0.5089221126546534
25,0.5417954239334178
30,0.49278388116558197
35,0.5088039228443089
40,0.49494204876619846
45,0.5219368481899717
50,0.4745147606159567
55,0.3505153635049599
60,0.37872077732850484
