,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_gmm__n_components,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,0.0584320068359375,0.000686025619506836,0.5,0.5,10.0,"(7,)",2,"{'gmm__n_components': 2, 'NN__hidden_layer_sizes': (7,), 'NN__alpha': 10.0}",75,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.007637776965355509,2.1970035972920472e-05,0.0,0.0
1,0.16525373458862305,0.0009038448333740234,0.5,0.5,10.0,"(7,)",5,"{'gmm__n_components': 5, 'NN__hidden_layer_sizes': (7,), 'NN__alpha': 10.0}",75,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.06978843917568371,1.515937247284579e-05,0.0,0.0
2,0.4682969570159912,0.001972389221191406,0.5,0.5,10.0,"(7,)",20,"{'gmm__n_components': 20, 'NN__hidden_layer_sizes': (7,), 'NN__alpha': 10.0}",75,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.06001854010179431,3.54195334413802e-05,0.0,0.0
3,0.5983380317687989,0.003245973587036133,0.5276923076923077,0.5448076923076923,10.0,"(7,)",32,"{'gmm__n_components': 32, 'NN__hidden_layer_sizes': (7,), 'NN__alpha': 10.0}",58,0.5038461538461538,0.5254807692307693,0.5557692307692308,0.5697115384615384,0.4846153846153846,0.5389423076923077,0.5173076923076924,0.5115384615384615,0.5769230769230769,0.5783653846153847,0.048390586871735156,0.00032179021317785473,0.03389419667210505,0.02553857738620622
4,0.5976734161376953,0.0034203529357910156,0.5646153846153846,0.571923076923077,10.0,"(7,)",38,"{'gmm__n_components': 38, 'NN__hidden_layer_sizes': (7,), 'NN__alpha': 10.0}",43,0.5980769230769231,0.6298076923076923,0.5346153846153846,0.520673076923077,0.5807692307692308,0.5754807692307692,0.5903846153846154,0.6365384615384615,0.5192307692307693,0.4971153846153846,0.1423253414843863,0.0002224715943145116,0.03163680726565967,0.05614478983873304
5,0.05233502388000488,0.000659036636352539,0.5,0.5,10.0,"(15,)",2,"{'gmm__n_components': 2, 'NN__hidden_layer_sizes': (15,), 'NN__alpha': 10.0}",75,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0058761418697410315,9.705012690131035e-06,0.0,0.0
6,0.16803460121154784,0.0009187698364257812,0.5338461538461539,0.5132692307692308,10.0,"(15,)",5,"{'gmm__n_components': 5, 'NN__hidden_layer_sizes': (15,), 'NN__alpha': 10.0}",51,0.5538461538461539,0.5163461538461539,0.49038461538461536,0.48365384615384616,0.5557692307692308,0.525,0.5230769230769231,0.5110576923076923,0.5461538461538461,0.5302884615384615,0.07640070280728992,3.618015881594791e-05,0.024645414374770462,0.016240040188541527
7,0.4788382053375244,0.0021411895751953123,0.49846153846153846,0.5061538461538462,10.0,"(15,)",20,"{'gmm__n_components': 20, 'NN__hidden_layer_sizes': (15,), 'NN__alpha': 10.0}",97,0.5942307692307692,0.5899038461538462,0.47692307692307695,0.5067307692307692,0.42115384615384616,0.4283653846153846,0.5288461538461539,0.520673076923077,0.47115384615384615,0.48509615384615384,0.06788672294578481,0.00016266154692453304,0.058789565551647674,0.05238258213607463
8,0.5906455516815186,0.0030508518218994142,0.5153846153846153,0.5166346153846153,10.0,"(15,)",32,"{'gmm__n_components': 32, 'NN__hidden_layer_sizes': (15,), 'NN__alpha': 10.0}",66,0.46923076923076923,0.48173076923076924,0.575,0.55625,0.47884615384615387,0.5307692307692308,0.5134615384615384,0.4778846153846154,0.5403846153846154,0.5365384615384615,0.037227693349696174,0.0001285407761371977,0.03910991944272663,0.03125754346823561
9,0.5940818309783935,0.0034311771392822265,0.5,0.5,10.0,"(15,)",38,"{'gmm__n_components': 38, 'NN__hidden_layer_sizes': (15,), 'NN__alpha': 10.0}",75,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.15420594906552162,6.011451085811138e-05,0.0,0.0
10,0.0531275749206543,0.0007314205169677735,0.5,0.5,10.0,"(31,)",2,"{'gmm__n_components': 2, 'NN__hidden_layer_sizes': (31,), 'NN__alpha': 10.0}",75,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.006302617945701066,3.4788334537042226e-05,0.0,0.0
11,0.20071353912353515,0.0011698246002197266,0.5242307692307693,0.53125,10.0,"(31,)",5,"{'gmm__n_components': 5, 'NN__hidden_layer_sizes': (31,), 'NN__alpha': 10.0}",62,0.475,0.5052884615384615,0.5211538461538462,0.5355769230769231,0.5403846153846154,0.5153846153846153,0.55,0.5475961538461539,0.5346153846153846,0.5524038461538462,0.08407674729216383,0.00016279807189133777,0.02632860167711514,0.018216015614070828
12,0.511825704574585,0.002232265472412109,0.5573076923076923,0.5536538461538462,10.0,"(31,)",20,"{'gmm__n_components': 20, 'NN__hidden_layer_sizes': (31,), 'NN__alpha': 10.0}",44,0.5557692307692308,0.5639423076923077,0.6153846153846154,0.6158653846153846,0.5442307692307692,0.5072115384615384,0.6,0.6139423076923077,0.47115384615384615,0.4673076923076923,0.08079538724383162,0.0001345896340563542,0.0505794822400214,0.058691349926654604
