,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_filter__n,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
30,0.6623533248901368,0.10672926902770996,0.6584615384615384,0.6673076923076924,10.0,"(31,)",20,"{'NN__hidden_layer_sizes': (31,), 'NN__alpha': 10.0, 'filter__n': 20}",85,0.6134615384615385,0.6447115384615385,0.7134615384615385,0.7038461538461539,0.575,0.6019230769230769,0.675,0.68125,0.7153846153846154,0.7048076923076924,0.04804889099419095,0.0010895656234865083,0.05573075595901526,0.039297407581207595
31,0.6873059749603272,0.10657238960266113,0.6469230769230769,0.6453846153846154,10.0,"(31,)",25,"{'NN__hidden_layer_sizes': (31,), 'NN__alpha': 10.0, 'filter__n': 25}",102,0.6846153846153846,0.6802884615384616,0.6596153846153846,0.6418269230769231,0.6788461538461539,0.6653846153846154,0.5903846153846154,0.6182692307692308,0.6211538461538462,0.6211538461538462,0.07595249592525201,0.0013153356334923102,0.03594868137091669,0.024303538471764155
32,0.6700167655944824,0.10702986717224121,0.6238461538461538,0.6675,10.0,"(31,)",30,"{'NN__hidden_layer_sizes': (31,), 'NN__alpha': 10.0, 'filter__n': 30}",146,0.6384615384615384,0.6817307692307693,0.6019230769230769,0.6634615384615384,0.6826923076923077,0.7125,0.6019230769230769,0.6524038461538462,0.5942307692307692,0.6274038461538461,0.016273730211982935,0.0006735022698435357,0.03321082022295832,0.028563681060739452
33,0.6557464122772216,0.1053696632385254,0.6138461538461538,0.6354807692307692,10.0,"(31,)",35,"{'NN__hidden_layer_sizes': (31,), 'NN__alpha': 10.0, 'filter__n': 35}",164,0.6076923076923076,0.6649038461538461,0.573076923076923,0.5788461538461539,0.6423076923076924,0.6461538461538462,0.6615384615384615,0.6600961538461538,0.5846153846153846,0.6274038461538461,0.010792394308166177,0.0012528908227756998,0.03358289223529704,0.031171350732826356
34,0.6710635662078858,0.10679621696472168,0.6242307692307693,0.6495192307692308,10.0,"(31,)",40,"{'NN__hidden_layer_sizes': (31,), 'NN__alpha': 10.0, 'filter__n': 40}",143,0.6423076923076924,0.6850961538461539,0.65,0.66875,0.625,0.6591346153846154,0.5673076923076923,0.5711538461538461,0.6365384615384615,0.6634615384615384,0.02525900423863955,0.0011402691760769026,0.029607891159873445,0.040158478586306834
35,0.6903401851654053,0.10575799942016602,0.6323076923076923,0.6679807692307692,10.0,"(31,)",45,"{'NN__hidden_layer_sizes': (31,), 'NN__alpha': 10.0, 'filter__n': 45}",129,0.6038461538461538,0.6360576923076923,0.6403846153846153,0.6639423076923077,0.6384615384615384,0.6706730769230769,0.6461538461538462,0.6870192307692308,0.6326923076923077,0.6822115384615385,0.01787694365677171,0.001799524248915727,0.014866267761605925,0.01793108107836931
36,0.6688159465789795,0.10750741958618164,0.5596153846153846,0.5977884615384615,10.0,"(31,)",50,"{'NN__hidden_layer_sizes': (31,), 'NN__alpha': 10.0, 'filter__n': 50}",235,0.5615384615384615,0.6197115384615385,0.6153846153846154,0.6471153846153846,0.475,0.5408653846153846,0.49230769230769234,0.5028846153846154,0.6538461538461539,0.6783653846153846,0.03344008436266909,0.00033914991841336485,0.06882358891058026,0.06580787775903378
37,0.693654203414917,0.10672936439514161,0.6084615384615385,0.6602884615384615,10.0,"(31,)",55,"{'NN__hidden_layer_sizes': (31,), 'NN__alpha': 10.0, 'filter__n': 55}",173,0.6461538461538462,0.7076923076923077,0.6365384615384615,0.6783653846153846,0.5673076923076923,0.6105769230769231,0.5961538461538461,0.6471153846153846,0.5961538461538461,0.6576923076923077,0.036420437153137156,0.0007668172012093027,0.02900214234078286,0.032327718152488666
38,0.7188469886779785,0.10607962608337403,0.6411538461538462,0.6799999999999999,10.0,"(31,)",60,"{'NN__hidden_layer_sizes': (31,), 'NN__alpha': 10.0, 'filter__n': 60}",111,0.6269230769230769,0.6807692307692308,0.6230769230769231,0.6466346153846154,0.6653846153846154,0.7105769230769231,0.6442307692307693,0.7024038461538461,0.6461538461538462,0.6596153846153846,0.026046805865594203,0.0015728785906530527,0.015171602248704624,0.02435673910122145
39,0.627800989151001,0.10659356117248535,0.6269230769230769,0.6289423076923077,10.0,"(62,)",2,"{'NN__hidden_layer_sizes': (62,), 'NN__alpha': 10.0, 'filter__n': 2}",136,0.6173076923076923,0.6413461538461539,0.6461538461538462,0.6331730769230769,0.6403846153846153,0.6360576923076923,0.6096153846153847,0.6173076923076923,0.6211538461538462,0.6168269230769231,0.0063590411827496975,0.0012511783285932266,0.013973770865065327,0.010045201097477205
40,0.6416375637054443,0.10612640380859376,0.5496153846153846,0.5618269230769231,10.0,"(62,)",5,"{'NN__hidden_layer_sizes': (62,), 'NN__alpha': 10.0, 'filter__n': 5}",237,0.5942307692307692,0.614423076923077,0.49615384615384617,0.49182692307692305,0.49038461538461536,0.5072115384615384,0.5769230769230769,0.5918269230769231,0.5903846153846154,0.6038461538461538,0.016600452072295185,0.0016205596353064747,0.04639998469699808,0.051603897896442964
41,0.6318624019622803,0.10541458129882812,0.6223076923076923,0.6219230769230769,10.0,"(62,)",10,"{'NN__hidden_layer_sizes': (62,), 'NN__alpha': 10.0, 'filter__n': 10}",150,0.5384615384615384,0.5735576923076923,0.6519230769230769,0.6192307692307693,0.6384615384615384,0.6418269230769231,0.6076923076923076,0.6283653846153846,0.675,0.6466346153846154,0.011913540333777003,0.0009884028993108987,0.04724041495090543,0.02605680526449314
42,0.6769371032714844,0.10531511306762695,0.6653846153846154,0.67,10.0,"(62,)",15,"{'NN__hidden_layer_sizes': (62,), 'NN__alpha': 10.0, 'filter__n': 15}",80,0.675,0.6711538461538461,0.6788461538461539,0.6850961538461539,0.6673076923076923,0.6870192307692308,0.6538461538461539,0.6600961538461538,0.6519230769230769,0.6466346153846154,0.018168090299954368,0.001391553190071875,0.010878565864408432,0.0152506183791591
43,0.7023715972900391,0.10500535964965821,0.7042307692307692,0.7149038461538462,10.0,"(62,)",20,"{'NN__hidden_layer_sizes': (62,), 'NN__alpha': 10.0, 'filter__n': 20}",38,0.6711538461538461,0.6918269230769231,0.6961538461538461,0.7048076923076924,0.7115384615384616,0.7288461538461538,0.7096153846153846,0.7326923076923076,0.7326923076923076,0.7163461538461539,0.049850976208393176,0.0021680272099659204,0.020257221665021075,0.015148427379467656
44,0.722737979888916,0.10612301826477051,0.6934615384615385,0.70625,10.0,"(62,)",25,"{'NN__hidden_layer_sizes': (62,), 'NN__alpha': 10.0, 'filter__n': 25}",39,0.676923076923077,0.6889423076923077,0.7134615384615385,0.7197115384615385,0.6865384615384615,0.7086538461538462,0.6903846153846154,0.7144230769230769,0.7,0.6995192307692307,0.03288462790746743,0.000966592490367335,0.01243920125292017,0.010942121804558703
45,0.6827621936798096,0.10512843132019042,0.6538461538461539,0.6808653846153846,10.0,"(62,)",30,"{'NN__hidden_layer_sizes': (62,), 'NN__alpha': 10.0, 'filter__n': 30}",94,0.6326923076923077,0.6649038461538461,0.675,0.6855769230769231,0.6942307692307692,0.7115384615384616,0.6096153846153847,0.6682692307692307,0.6576923076923077,0.6740384615384616,0.013002325774485426,0.0017155233575721872,0.02999013644556603,0.016870547845739485
46,0.7149334907531738,0.1064413070678711,0.6323076923076923,0.6636538461538463,10.0,"(62,)",35,"{'NN__hidden_layer_sizes': (62,), 'NN__alpha': 10.0, 'filter__n': 35}",129,0.6134615384615385,0.6610576923076923,0.6903846153846154,0.7091346153846154,0.6134615384615385,0.6302884615384615,0.6153846153846154,0.6783653846153846,0.6288461538461538,0.6394230769230769,0.030056544011390383,0.0017592352037561054,0.029602894469067453,0.028256145584874295
47,0.7183173179626465,0.10690822601318359,0.6392307692307693,0.6728846153846153,10.0,"(62,)",40,"{'NN__hidden_layer_sizes': (62,), 'NN__alpha': 10.0, 'filter__n': 40}",115,0.6134615384615385,0.6557692307692308,0.675,0.7076923076923077,0.7057692307692308,0.7100961538461539,0.55,0.6240384615384615,0.6519230769230769,0.666826923076923,0.04255045447445312,0.0019907705488228576,0.05384065906029882,0.03259402647925197
48,0.6775945663452149,0.10670418739318847,0.6119230769230769,0.6489423076923078,10.0,"(62,)",45,"{'NN__hidden_layer_sizes': (62,), 'NN__alpha': 10.0, 'filter__n': 45}",169,0.6057692307692307,0.6134615384615385,0.6615384615384615,0.7153846153846154,0.5653846153846154,0.6177884615384616,0.5826923076923077,0.6350961538461538,0.6442307692307693,0.6629807692307692,0.03550078071268753,0.00143098280135622,0.03623150415717134,0.03750419108729617
49,0.7215149879455567,0.10584721565246583,0.6269230769230769,0.671923076923077,10.0,"(62,)",50,"{'NN__hidden_layer_sizes': (62,), 'NN__alpha': 10.0, 'filter__n': 50}",136,0.5923076923076923,0.6283653846153846,0.6076923076923076,0.6725961538461539,0.6692307692307692,0.7072115384615385,0.6134615384615385,0.6706730769230769,0.6519230769230769,0.6807692307692308,0.04979008407512908,0.0017625247426049093,0.02885897151123702,0.025388257314503816
50,0.6947253704071045,0.10600900650024414,0.6011538461538461,0.6575961538461538,10.0,"(62,)",55,"{'NN__hidden_layer_sizes': (62,), 'NN__alpha': 10.0, 'filter__n': 55}",192,0.5230769230769231,0.55625,0.6423076923076924,0.7028846153846153,0.6423076923076924,0.68125,0.6076923076923076,0.6860576923076923,0.5903846153846154,0.6615384615384615,0.03381970721617461,0.0018768954859602499,0.043913578388283345,0.052358749120538145
51,0.6989120006561279,0.10632014274597168,0.6130769230769231,0.6588461538461539,10.0,"(62,)",60,"{'NN__hidden_layer_sizes': (62,), 'NN__alpha': 10.0, 'filter__n': 60}",165,0.5846153846153846,0.5923076923076923,0.6134615384615385,0.6855769230769231,0.5884615384615385,0.6509615384615385,0.6384615384615384,0.7072115384615385,0.6403846153846153,0.6581730769230769,0.03709839858493355,0.002396810134198945,0.02369055937605303,0.038842583613543896
52,0.6500010013580322,0.10629253387451172,0.6,0.6056730769230769,10.0,"(124,)",2,"{'NN__hidden_layer_sizes': (124,), 'NN__alpha': 10.0, 'filter__n': 2}",196,0.5653846153846154,0.6038461538461538,0.5961538461538461,0.5932692307692308,0.6076923076923076,0.5884615384615385,0.6115384615384616,0.6225961538461539,0.6192307692307693,0.6201923076923077,0.004772224484720685,0.0010719786472552302,0.01884222879063984,0.01378860905403335
53,0.6520274639129638,0.10571393966674805,0.6273076923076923,0.6282692307692308,10.0,"(124,)",5,"{'NN__hidden_layer_sizes': (124,), 'NN__alpha': 10.0, 'filter__n': 5}",134,0.6192307692307693,0.635576923076923,0.6423076923076924,0.6384615384615384,0.65,0.6326923076923077,0.6038461538461538,0.6283653846153846,0.6211538461538462,0.60625,0.022581163852227946,0.001623986163239983,0.016694257241700566,0.011503954812644258
54,0.6733148097991943,0.10765457153320312,0.6423076923076924,0.6461538461538462,10.0,"(124,)",10,"{'NN__hidden_layer_sizes': (124,), 'NN__alpha': 10.0, 'filter__n': 10}",110,0.6288461538461538,0.6471153846153846,0.6538461538461539,0.6552884615384615,0.6557692307692308,0.6475961538461539,0.6076923076923076,0.635576923076923,0.6653846153846154,0.6451923076923077,0.01162778889707147,0.0011778316315893237,0.021101333422069553,0.006312556754680727
55,0.6862343311309814,0.10705699920654296,0.68,0.6839423076923076,10.0,"(124,)",15,"{'NN__hidden_layer_sizes': (124,), 'NN__alpha': 10.0, 'filter__n': 15}",56,0.6423076923076924,0.6269230769230769,0.7057692307692308,0.7048076923076924,0.6884615384615385,0.6942307692307692,0.6634615384615384,0.698076923076923,0.7,0.6956730769230769,0.03347974833714276,0.0006635712665646312,0.02379025706798786,0.028739546594571366
56,0.7109898567199707,0.10574474334716796,0.7096153846153846,0.7177884615384615,10.0,"(124,)",20,"{'NN__hidden_layer_sizes': (124,), 'NN__alpha': 10.0, 'filter__n': 20}",31,0.6673076923076923,0.7043269230769231,0.7403846153846154,0.7283653846153846,0.7153846153846154,0.7274038461538461,0.7038461538461539,0.7086538461538462,0.7211538461538461,0.7201923076923077,0.04207371293247829,0.0016218224904159127,0.024233821541574427,0.009744327738583221
57,0.7122109889984131,0.10825109481811523,0.685,0.6952884615384616,10.0,"(124,)",25,"{'NN__hidden_layer_sizes': (124,), 'NN__alpha': 10.0, 'filter__n': 25}",49,0.6557692307692308,0.6817307692307693,0.7115384615384616,0.7072115384615385,0.6923076923076923,0.7096153846153846,0.6846153846153846,0.7033653846153847,0.6807692307692308,0.6745192307692308,0.021736297403428556,0.0006034498673131544,0.01805645322200847,0.01433756703218391
58,0.7151336669921875,0.10791301727294922,0.6488461538461539,0.6735576923076924,10.0,"(124,)",30,"{'NN__hidden_layer_sizes': (124,), 'NN__alpha': 10.0, 'filter__n': 30}",101,0.6173076923076923,0.6365384615384615,0.676923076923077,0.7139423076923077,0.6557692307692308,0.676923076923077,0.6384615384615384,0.6754807692307693,0.6557692307692308,0.6649038461538461,0.05188753751577424,0.0005609354124267064,0.019933320799769144,0.024864648391742274
