,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_gmm__n_components,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,0.033403968811035155,0.000605630874633789,0.5,0.5,10.0,"(7,)",2,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (7,), 'gmm__n_components': 2}",46,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.005115891347821346,3.066155623581669e-05,0.0,0.0
1,0.06875715255737305,0.0008306503295898438,0.5,0.5,10.0,"(7,)",5,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (7,), 'gmm__n_components': 5}",46,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.004731818526176954,0.0001106084406474992,0.0,0.0
2,0.46733856201171875,0.0017056465148925781,0.5,0.5,10.0,"(7,)",20,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (7,), 'gmm__n_components': 20}",46,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.06265138332321207,0.00015845995424782392,0.0,0.0
3,0.6870645999908447,0.0022615909576416014,0.5096153846153846,0.5070192307692307,10.0,"(7,)",32,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (7,), 'gmm__n_components': 32}",19,0.5326923076923077,0.5028846153846154,0.47884615384615387,0.48990384615384613,0.5326923076923077,0.5259615384615385,0.5,0.5096153846153846,0.5038461538461538,0.5067307692307692,0.1249150055429692,5.219252258316951e-05,0.02067643085494709,0.011624677892082637
4,0.8986173629760742,0.0027242660522460937,0.48346153846153844,0.5017307692307693,10.0,"(7,)",38,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (7,), 'gmm__n_components': 38}",99,0.4846153846153846,0.5100961538461538,0.49038461538461536,0.5076923076923077,0.4653846153846154,0.5024038461538461,0.4807692307692308,0.5076923076923077,0.49615384615384617,0.4807692307692308,0.07649391366194991,0.0001396244502234052,0.010434353820192716,0.010778670313531734
5,0.03367781639099121,0.0006072044372558594,0.5,0.5,10.0,"(15,)",2,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (15,), 'gmm__n_components': 2}",46,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.004635309917900207,1.1401693961772237e-05,0.0,0.0
6,0.07129888534545899,0.0007893085479736328,0.5030769230769231,0.49778846153846146,10.0,"(15,)",5,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (15,), 'gmm__n_components': 5}",40,0.5038461538461538,0.5004807692307692,0.5019230769230769,0.4951923076923077,0.5,0.5004807692307692,0.48846153846153845,0.5014423076923077,0.5211538461538462,0.4913461538461538,0.005363053121493676,1.609464921908696e-05,0.01050500021826745,0.003901050533673234
7,0.478192138671875,0.0016599655151367187,0.52,0.5009615384615385,10.0,"(15,)",20,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (15,), 'gmm__n_components': 20}",7,0.48846153846153845,0.5033653846153846,0.5384615384615384,0.5125,0.5192307692307693,0.48846153846153845,0.5307692307692308,0.4947115384615385,0.5230769230769231,0.5057692307692307,0.06514733222538423,0.00011309775264531077,0.01709700828530221,0.008453886400128166
8,0.6968194484710694,0.0023350238800048826,0.495,0.49990384615384614,10.0,"(15,)",32,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (15,), 'gmm__n_components': 32}",77,0.49615384615384617,0.4908653846153846,0.49423076923076925,0.4971153846153846,0.48653846153846153,0.5014423076923077,0.49423076923076925,0.5057692307692307,0.5038461538461538,0.5043269230769231,0.12855508257263507,3.811041749411506e-05,0.005520269267079737,0.005400046570038066
9,0.886458158493042,0.002675628662109375,0.5,0.5,10.0,"(15,)",38,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (15,), 'gmm__n_components': 38}",46,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.06987705705630877,0.0001154975589359437,0.0,0.0
10,0.040498971939086914,0.0006665706634521485,0.5034615384615385,0.505,10.0,"(31,)",2,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (31,), 'gmm__n_components': 2}",39,0.5057692307692307,0.5139423076923076,0.5,0.5,0.5115384615384615,0.5110576923076923,0.5,0.5,0.5,0.5,0.009549821451319438,3.517248623993696e-05,0.004615384615384599,0.006191292320001996
11,0.07594885826110839,0.0009213447570800781,0.51,0.5048076923076923,10.0,"(31,)",5,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (31,), 'gmm__n_components': 5}",18,0.5269230769230769,0.5197115384615385,0.5038461538461538,0.5028846153846154,0.5115384615384615,0.49567307692307694,0.4980769230769231,0.5091346153846154,0.5096153846153846,0.4966346153846154,0.01061138634245829,0.00013321891511303399,0.009684367932318598,0.008885780809344561
12,0.47687082290649413,0.0017347335815429688,0.5138461538461538,0.5031730769230769,10.0,"(31,)",20,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (31,), 'gmm__n_components': 20}",8,0.5173076923076924,0.5197115384615385,0.5211538461538462,0.5004807692307692,0.5173076923076924,0.48028846153846155,0.5230769230769231,0.5153846153846153,0.49038461538461536,0.5,0.0682491939011081,2.3520690672701938e-05,0.011941672843276964,0.013882830697148199
