,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_clusters,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
23,0.2736368179321289,0.0011855761210123699,0.5007692307692307,0.5032675298983426,10.0,"(124,)",32,"{'NN__alpha': 10.0, 'km__n_clusters': 32, 'NN__hidden_layer_sizes': (124,)}",18,0.5011520737327189,0.49884526558891457,0.5046189376443418,0.4994232987312572,0.49653579676674364,0.5115340253748558,0.0037746539426167566,3.0610156039455974e-05,0.0033097741307663246,0.005850056476982234
24,0.31263534228007,0.0012774467468261719,0.49884615384615383,0.4998075442648191,10.0,"(124,)",38,"{'NN__alpha': 10.0, 'km__n_clusters': 38, 'NN__hidden_layer_sizes': (124,)}",54,0.5046082949308756,0.49942263279445726,0.5092378752886836,0.5011534025374856,0.48267898383371827,0.4988465974625144,0.014698673141026321,2.0978125483950553e-05,0.011580651736436841,0.0009802907879775035
25,0.07391897837320964,0.0004889965057373047,0.5,0.5,0.01,"(7,)",2,"{'NN__alpha': 0.01, 'km__n_clusters': 2, 'NN__hidden_layer_sizes': (7,)}",22,0.5,0.5,0.5,0.5,0.5,0.5,0.0040632487507244784,4.304759522740314e-06,0.0,0.0
26,0.14847135543823242,0.0005234082539876302,0.5,0.5,0.01,"(7,)",5,"{'NN__alpha': 0.01, 'km__n_clusters': 5, 'NN__hidden_layer_sizes': (7,)}",22,0.5,0.5,0.5,0.5,0.5,0.5,0.02189181113476371,4.483001955722317e-06,0.0,0.0
27,0.2121866544087728,0.0006256898244222006,0.49846153846153846,0.4882728529531633,0.01,"(7,)",20,"{'NN__alpha': 0.01, 'km__n_clusters': 20, 'NN__hidden_layer_sizes': (7,)}",55,0.49539170506912444,0.4976905311778291,0.5046189376443418,0.5086505190311419,0.4953810623556582,0.458477508650519,0.008031959824486333,9.02498217683054e-06,0.004351429240198906,0.021538372578896337
28,0.2643267313639323,0.0007732709248860677,0.5,0.5000002219789333,0.01,"(7,)",32,"{'NN__alpha': 0.01, 'km__n_clusters': 32, 'NN__hidden_layer_sizes': (7,)}",22,0.5011520737327189,0.5005773672055427,0.49884526558891457,0.4994232987312572,0.5,0.5,0.0068367411351757295,4.1246797000037084e-05,0.0009419309430436882,0.0004711465078514361
29,0.29894495010375977,0.0008080800374348959,0.4869230769230769,0.5086509629890085,0.01,"(7,)",38,"{'NN__alpha': 0.01, 'km__n_clusters': 38, 'NN__hidden_layer_sizes': (7,)}",88,0.4804147465437788,0.5011547344110855,0.49884526558891457,0.4994232987312572,0.4815242494226328,0.5253748558246828,0.016180516251890095,4.9605326761650195e-06,0.00843756863879402,0.011846684798223353
30,0.07320634524027507,0.0005166530609130859,0.5,0.5,0.01,"(15,)",2,"{'NN__alpha': 0.01, 'km__n_clusters': 2, 'NN__hidden_layer_sizes': (15,)}",22,0.5,0.5,0.5,0.5,0.5,0.5,0.004297086520963156,1.215700987241932e-06,0.0,0.0
31,0.14934333165486655,0.0005592505137125651,0.49538461538461537,0.5084622808956939,0.01,"(15,)",5,"{'NN__alpha': 0.01, 'km__n_clusters': 5, 'NN__hidden_layer_sizes': (15,)}",65,0.48963133640552997,0.5103926096997691,0.48729792147806006,0.5034602076124568,0.5092378752886836,0.5115340253748558,0.02020536475291281,1.8329136295478664e-05,0.009836338104905131,0.0035675631537497405
32,0.21016732851664224,0.0006549358367919922,0.5,0.5,0.01,"(15,)",20,"{'NN__alpha': 0.01, 'km__n_clusters': 20, 'NN__hidden_layer_sizes': (15,)}",22,0.5,0.5,0.5,0.5,0.5,0.5,0.007285512809792049,3.7596626830148286e-06,0.0,0.0
33,0.25646336873372394,0.0008448759714762369,0.4896153846153846,0.4978836528498099,0.01,"(15,)",32,"{'NN__alpha': 0.01, 'km__n_clusters': 32, 'NN__hidden_layer_sizes': (15,)}",83,0.4769585253456221,0.4953810623556582,0.5046189376443418,0.49077277970011535,0.48729792147806006,0.5074971164936563,0.0062945934233941,4.174269873903092e-05,0.011412602548560254,0.00705327723742708
34,0.29745038350423175,0.0008923212687174479,0.49,0.5069246328246464,0.01,"(15,)",38,"{'NN__alpha': 0.01, 'km__n_clusters': 38, 'NN__hidden_layer_sizes': (15,)}",81,0.49193548387096775,0.5109699769053118,0.48614318706697457,0.505767012687428,0.49191685912240185,0.5040369088811996,0.007642685611470528,2.899202163974322e-05,0.002725615967271501,0.002946401346650072
35,0.0798796017964681,0.0005969206492106119,0.5069230769230769,0.49923106497500963,0.01,"(31,)",2,"{'NN__alpha': 0.01, 'km__n_clusters': 2, 'NN__hidden_layer_sizes': (31,)}",5,0.5,0.5,0.5207852193995381,0.49769319492502884,0.5,0.5,0.0033276842428047798,1.9063880938945523e-05,0.0097963604814846,0.0010874383409251011
36,0.15549230575561523,0.000648339589436849,0.49653846153846154,0.4961551028961147,0.01,"(31,)",5,"{'NN__alpha': 0.01, 'km__n_clusters': 5, 'NN__hidden_layer_sizes': (31,)}",62,0.5011520737327189,0.49942263279445726,0.4780600461893764,0.505767012687428,0.5103926096997691,0.48327566320645904,0.0180830681626303,1.8369408434367568e-05,0.013592854985088006,0.0094682896764654
37,0.22601803143819174,0.0009570121765136719,0.4807692307692308,0.5001933436509142,0.01,"(31,)",20,"{'NN__alpha': 0.01, 'km__n_clusters': 20, 'NN__hidden_layer_sizes': (31,)}",99,0.46889400921658986,0.5028868360277137,0.48729792147806006,0.5011534025374856,0.48614318706697457,0.49653979238754326,0.019928079507374227,0.0001443416611728969,0.008419937615136526,0.0026786222256750493
38,0.27383192380269367,0.0009617010752360026,0.4926923076923077,0.5000013318735999,0.01,"(31,)",32,"{'NN__alpha': 0.01, 'km__n_clusters': 32, 'NN__hidden_layer_sizes': (31,)}",75,0.4965437788018433,0.5034642032332564,0.4815242494226328,0.49653979238754326,0.5,0.5,0.005575665003760145,0.0001023482083631811,0.008017637264330524,0.0028268790471086395
