,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_clusters,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,0.06160505612691244,0.0005129973093668619,0.49923076923076926,0.49826900827803833,10.0,"(7,)",2,"{'NN__alpha': 10.0, 'km__n_clusters': 2, 'NN__hidden_layer_sizes': (7,)}",93,0.5,0.4976905311778291,0.4976905311778291,0.4994232987312572,0.5,0.49769319492502884,0.011017156398159514,1.6937603698725186e-05,0.001088484497942742,0.000816207331373331
1,0.11497863133748372,0.0004976590474446615,0.5,0.5,10.0,"(7,)",5,"{'NN__alpha': 10.0, 'km__n_clusters': 5, 'NN__hidden_layer_sizes': (7,)}",85,0.5,0.5,0.5,0.5,0.5,0.5,0.017648272161912563,4.848808442871765e-05,0.0,0.0
2,0.21740500132242838,0.0006442864735921224,0.5138461538461538,0.4863496274749541,10.0,"(7,)",20,"{'NN__alpha': 10.0, 'km__n_clusters': 20, 'NN__hidden_layer_sizes': (7,)}",80,0.533410138248848,0.4953810623556582,0.4630484988452656,0.461361014994233,0.5450346420323325,0.5023068050749712,0.0013302726280325253,5.849029704320454e-05,0.03621108811786544,0.017894404029142146
3,0.28473297754923504,0.0008384386698404948,0.5596153846153846,0.5659668114857227,10.0,"(7,)",32,"{'NN__alpha': 10.0, 'km__n_clusters': 32, 'NN__hidden_layer_sizes': (7,)}",54,0.5552995391705069,0.5796766743648961,0.5011547344110855,0.5023068050749712,0.6224018475750578,0.615916955017301,0.015982804844438134,0.00020915460002112466,0.04957412415211001,0.04738344857017741
4,0.3180290063222249,0.000732262929280599,0.5611538461538461,0.5834944900389174,10.0,"(7,)",38,"{'NN__alpha': 10.0, 'km__n_clusters': 38, 'NN__hidden_layer_sizes': (7,)}",53,0.6394009216589862,0.6691685912240185,0.5196304849884527,0.527681660899654,0.5242494226327945,0.5536332179930796,0.014323784402395066,1.4981002954853457e-05,0.055424953080609435,0.061500187204590655
5,0.057289679845174156,0.0005112489064534506,0.5,0.5,10.0,"(15,)",2,"{'NN__alpha': 10.0, 'km__n_clusters': 2, 'NN__hidden_layer_sizes': (15,)}",85,0.5,0.5,0.5,0.5,0.5,0.5,0.007323546636261807,7.78996197690509e-06,0.0,0.0
6,0.11390995979309082,0.0006579558054606119,0.4946153846153846,0.5003922367751611,10.0,"(15,)",5,"{'NN__alpha': 10.0, 'km__n_clusters': 5, 'NN__hidden_layer_sizes': (15,)}",97,0.48502304147465436,0.5202078521939953,0.5080831408775982,0.4930795847750865,0.4907621247113164,0.48788927335640137,0.01643999782268357,2.5244113232852718e-05,0.009801900010036026,0.014171068978170283
7,0.20226065317789713,0.0007596810658772787,0.5342307692307692,0.5198060703247019,10.0,"(15,)",20,"{'NN__alpha': 10.0, 'km__n_clusters': 20, 'NN__hidden_layer_sizes': (15,)}",69,0.5552995391705069,0.5155889145496536,0.5,0.5,0.5473441108545035,0.5438292964244521,0.009794453023590511,4.4946943591127244e-05,0.02440797445099034,0.018140013017064235
8,0.2716329097747803,0.0008019606272379557,0.5673076923076923,0.5582872283088846,10.0,"(15,)",32,"{'NN__alpha': 10.0, 'km__n_clusters': 32, 'NN__hidden_layer_sizes': (15,)}",48,0.619815668202765,0.605080831408776,0.5242494226327945,0.5259515570934256,0.5577367205542725,0.5438292964244521,0.013119923814049519,2.9080768938757203e-05,0.039604085076026196,0.03388347049521011
9,0.30776270230611164,0.0008250077565511068,0.5534615384615384,0.5417355911254598,10.0,"(15,)",38,"{'NN__alpha': 10.0, 'km__n_clusters': 38, 'NN__hidden_layer_sizes': (15,)}",65,0.5725806451612904,0.5542725173210161,0.5935334872979214,0.5790080738177624,0.4942263279445728,0.49192618223760093,0.011349983176127098,2.4323629157141574e-05,0.04272680491041181,0.03663964018308922
10,0.07013599077860515,0.0005813439687093099,0.6088461538461538,0.6080826525239448,10.0,"(31,)",2,"{'NN__alpha': 10.0, 'km__n_clusters': 2, 'NN__hidden_layer_sizes': (31,)}",14,0.576036866359447,0.6229792147806005,0.6293302540415704,0.5986159169550173,0.6212471131639723,0.6026528258362168,0.00776600772035197,1.1894408501860113e-06,0.023459514849522755,0.010661608184778057
11,0.11226701736450195,0.0007425944010416666,0.5207692307692308,0.5053929781847983,10.0,"(31,)",5,"{'NN__alpha': 10.0, 'km__n_clusters': 5, 'NN__hidden_layer_sizes': (31,)}",73,0.5264976958525346,0.5271362586605081,0.5254041570438799,0.4855824682814302,0.5103926096997691,0.5034602076124568,0.011375161172471638,5.200817123244718e-05,0.007346728349123336,0.017019225898594174
12,0.2115326722462972,0.0008570353190104166,0.553076923076923,0.5605787168374573,10.0,"(31,)",20,"{'NN__alpha': 10.0, 'km__n_clusters': 20, 'NN__hidden_layer_sizes': (31,)}",66,0.5414746543778802,0.565242494226328,0.4780600461893764,0.49077277970011535,0.6397228637413395,0.6257208765859285,0.011319585699749456,3.310290266814892e-05,0.06648249569534545,0.05519094326623652
13,0.26558876037597656,0.0008254845937093099,0.5080769230769231,0.5334939572894773,10.0,"(31,)",32,"{'NN__alpha': 10.0, 'km__n_clusters': 32, 'NN__hidden_layer_sizes': (31,)}",82,0.5817972350230415,0.6177829099307159,0.48729792147806006,0.4925028835063437,0.45496535796766746,0.49019607843137253,0.013249351493480211,9.581012760912907e-06,0.05383043964803839,0.059608729732208376
