,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_ica__n_components,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
10,0.06840496063232422,0.0006983757019042968,0.7835851367905268,0.7835851334078645,10.0,"(7,)",11,"{'NN__hidden_layer_sizes': (7,), 'NN__alpha': 10.0, 'ica__n_components': 11}",1,0.7836734693877551,0.7835630423685553,0.7836734693877551,0.7835630423685553,0.7836734693877551,0.7835630423685553,0.7834525025536262,0.7836182699668283,0.7834525025536262,0.7836182699668283,0.008322484624185599,0.00010842813550696798,0.00010824013408538259,2.705588709761459e-05
11,0.03413534164428711,0.0008236408233642578,0.21641486320947326,0.21641486659213544,10.0,"(15,)",1,"{'NN__hidden_layer_sizes': (15,), 'NN__alpha': 10.0, 'ica__n_components': 1}",188,0.2163265306122449,0.2164369576314446,0.2163265306122449,0.2164369576314446,0.2163265306122449,0.2164369576314446,0.21654749744637386,0.21638173003317174,0.21654749744637386,0.21638173003317174,0.005706744164784025,0.00040174999549790895,0.00010824013408542338,2.70558870975874e-05
12,0.06760878562927246,0.0006304264068603515,0.7835851367905268,0.7835851334078645,10.0,"(15,)",2,"{'NN__hidden_layer_sizes': (15,), 'NN__alpha': 10.0, 'ica__n_components': 2}",1,0.7836734693877551,0.7835630423685553,0.7836734693877551,0.7835630423685553,0.7836734693877551,0.7835630423685553,0.7834525025536262,0.7836182699668283,0.7834525025536262,0.7836182699668283,0.016551056778718088,4.517925759425952e-05,0.00010824013408538259,2.705588709761459e-05
13,0.0500704288482666,0.0007153511047363281,0.7835851367905268,0.7835851334078645,10.0,"(15,)",3,"{'NN__hidden_layer_sizes': (15,), 'NN__alpha': 10.0, 'ica__n_components': 3}",1,0.7836734693877551,0.7835630423685553,0.7836734693877551,0.7835630423685553,0.7836734693877551,0.7835630423685553,0.7834525025536262,0.7836182699668283,0.7834525025536262,0.7836182699668283,0.014139858338965819,3.151298414810699e-05,0.00010824013408538259,2.705588709761459e-05
14,0.0639373779296875,0.0006058216094970703,0.7835851367905268,0.7835851334078645,10.0,"(15,)",4,"{'NN__hidden_layer_sizes': (15,), 'NN__alpha': 10.0, 'ica__n_components': 4}",1,0.7836734693877551,0.7835630423685553,0.7836734693877551,0.7835630423685553,0.7836734693877551,0.7835630423685553,0.7834525025536262,0.7836182699668283,0.7834525025536262,0.7836182699668283,0.009163242988333296,5.17734055518151e-05,0.00010824013408538259,2.705588709761459e-05
15,0.043624496459960936,0.000609731674194336,0.7835851367905268,0.7835851334078645,10.0,"(15,)",5,"{'NN__hidden_layer_sizes': (15,), 'NN__alpha': 10.0, 'ica__n_components': 5}",1,0.7836734693877551,0.7835630423685553,0.7836734693877551,0.7835630423685553,0.7836734693877551,0.7835630423685553,0.7834525025536262,0.7836182699668283,0.7834525025536262,0.7836182699668283,0.006161334826173697,5.613906556938829e-05,0.00010824013408538259,2.705588709761459e-05
16,0.05263214111328125,0.000641632080078125,0.21641486320947326,0.21641486659213544,10.0,"(15,)",6,"{'NN__hidden_layer_sizes': (15,), 'NN__alpha': 10.0, 'ica__n_components': 6}",188,0.2163265306122449,0.2164369576314446,0.2163265306122449,0.2164369576314446,0.2163265306122449,0.2164369576314446,0.21654749744637386,0.21638173003317174,0.21654749744637386,0.21638173003317174,0.007568664239407598,3.728470208060397e-05,0.00010824013408542338,2.70558870975874e-05
17,0.05445265769958496,0.0007065773010253906,0.7835851367905268,0.7835851334078645,10.0,"(15,)",7,"{'NN__hidden_layer_sizes': (15,), 'NN__alpha': 10.0, 'ica__n_components': 7}",1,0.7836734693877551,0.7835630423685553,0.7836734693877551,0.7835630423685553,0.7836734693877551,0.7835630423685553,0.7834525025536262,0.7836182699668283,0.7834525025536262,0.7836182699668283,0.010357370997189239,4.5335554555497984e-05,0.00010824013408538259,2.705588709761459e-05
18,0.06894760131835938,0.0007726192474365234,0.7835851367905268,0.7835851334078645,10.0,"(15,)",8,"{'NN__hidden_layer_sizes': (15,), 'NN__alpha': 10.0, 'ica__n_components': 8}",1,0.7836734693877551,0.7835630423685553,0.7836734693877551,0.7835630423685553,0.7836734693877551,0.7835630423685553,0.7834525025536262,0.7836182699668283,0.7834525025536262,0.7836182699668283,0.02473782763957787,0.0004197230691904347,0.00010824013408538259,2.705588709761459e-05
19,0.07170658111572266,0.0008044242858886719,0.7833809718252348,0.7835340869555929,10.0,"(15,)",9,"{'NN__hidden_layer_sizes': (15,), 'NN__alpha': 10.0, 'ica__n_components': 9}",173,0.7836734693877551,0.7835630423685553,0.7836734693877551,0.7833078101071975,0.7826530612244897,0.7835630423685553,0.7834525025536262,0.7836182699668283,0.7834525025536262,0.7836182699668283,0.016541059269811018,0.00029813314318149077,0.000377220555532585,0.0001158029384434628
20,0.06559758186340332,0.0006193637847900391,0.7835851367905268,0.7835851334078645,10.0,"(15,)",10,"{'NN__hidden_layer_sizes': (15,), 'NN__alpha': 10.0, 'ica__n_components': 10}",1,0.7836734693877551,0.7835630423685553,0.7836734693877551,0.7835630423685553,0.7836734693877551,0.7835630423685553,0.7834525025536262,0.7836182699668283,0.7834525025536262,0.7836182699668283,0.01648087601431158,6.099200213256365e-05,0.00010824013408538259,2.705588709761459e-05
21,0.06483902931213378,0.0006159782409667969,0.21641486320947326,0.21641486659213544,10.0,"(15,)",11,"{'NN__hidden_layer_sizes': (15,), 'NN__alpha': 10.0, 'ica__n_components': 11}",188,0.2163265306122449,0.2164369576314446,0.2163265306122449,0.2164369576314446,0.2163265306122449,0.2164369576314446,0.21654749744637386,0.21638173003317174,0.21654749744637386,0.21638173003317174,0.0108210713948977,9.855228580499144e-05,0.00010824013408542338,2.70558870975874e-05
22,0.05295596122741699,0.0009677886962890625,0.7835851367905268,0.7835851334078645,10.0,"(31,)",1,"{'NN__hidden_layer_sizes': (31,), 'NN__alpha': 10.0, 'ica__n_components': 1}",1,0.7836734693877551,0.7835630423685553,0.7836734693877551,0.7835630423685553,0.7836734693877551,0.7835630423685553,0.7834525025536262,0.7836182699668283,0.7834525025536262,0.7836182699668283,0.011638871971583482,0.0002240048003036476,0.00010824013408538259,2.705588709761459e-05
23,0.09324836730957031,0.0008400440216064453,0.7835851367905268,0.7835851334078645,10.0,"(31,)",2,"{'NN__hidden_layer_sizes': (31,), 'NN__alpha': 10.0, 'ica__n_components': 2}",1,0.7836734693877551,0.7835630423685553,0.7836734693877551,0.7835630423685553,0.7836734693877551,0.7835630423685553,0.7834525025536262,0.7836182699668283,0.7834525025536262,0.7836182699668283,0.023600940082669185,0.00011773616390507243,0.00010824013408538259,2.705588709761459e-05
24,0.05781569480895996,0.0008196830749511719,0.7835851367905268,0.7835851334078645,10.0,"(31,)",3,"{'NN__hidden_layer_sizes': (31,), 'NN__alpha': 10.0, 'ica__n_components': 3}",1,0.7836734693877551,0.7835630423685553,0.7836734693877551,0.7835630423685553,0.7836734693877551,0.7835630423685553,0.7834525025536262,0.7836182699668283,0.7834525025536262,0.7836182699668283,0.016160953176857215,0.00014019361154280751,0.00010824013408538259,2.705588709761459e-05
