,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_clusters,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,0.08982070287068684,0.0006450017293294271,0.21641486320947326,0.21641483956309612,10.0,"(7,)",2,"{'NN__hidden_layer_sizes': (7,), 'km__n_clusters': 2, 'NN__alpha': 10.0}",71,0.21664626682986537,0.21629901960784315,0.21629901960784315,0.2164727495407226,0.21629901960784315,0.2164727495407226,0.005367949391322389,2.0342878881258185e-05,0.00016372730015629905,8.189707575609604e-05
1,0.18590092658996582,0.0006717840830485026,0.21641486320947326,0.21641483956309612,10.0,"(7,)",5,"{'NN__hidden_layer_sizes': (7,), 'km__n_clusters': 5, 'NN__alpha': 10.0}",71,0.21664626682986537,0.21629901960784315,0.21629901960784315,0.2164727495407226,0.21629901960784315,0.2164727495407226,0.009432361500801437,8.568339012110109e-06,0.00016372730015629905,8.189707575609604e-05
2,0.22788667678833008,0.0007986227671305338,0.7835851367905268,0.7835851604369038,10.0,"(7,)",10,"{'NN__hidden_layer_sizes': (7,), 'km__n_clusters': 10, 'NN__alpha': 10.0}",1,0.7833537331701347,0.7837009803921569,0.7837009803921569,0.7835272504592774,0.7837009803921569,0.7835272504592774,0.009210487136296438,8.454515406310758e-05,0.0001637273001562729,8.189707575609604e-05
3,0.2811570167541504,0.0008582274119059244,0.21641486320947326,0.21641483956309612,10.0,"(7,)",15,"{'NN__hidden_layer_sizes': (7,), 'km__n_clusters': 15, 'NN__alpha': 10.0}",71,0.21664626682986537,0.21629901960784315,0.21629901960784315,0.2164727495407226,0.21629901960784315,0.2164727495407226,0.011367684467161448,1.6147273651582714e-05,0.00016372730015629905,8.189707575609604e-05
4,0.09225201606750488,0.0006870428721110026,0.21641486320947326,0.21641483956309612,10.0,"(15,)",2,"{'NN__hidden_layer_sizes': (15,), 'km__n_clusters': 2, 'NN__alpha': 10.0}",71,0.21664626682986537,0.21629901960784315,0.21629901960784315,0.2164727495407226,0.21629901960784315,0.2164727495407226,0.006066699105144998,9.172834446606667e-06,0.00016372730015629905,8.189707575609604e-05
5,0.18799265225728354,0.0007247130076090494,0.7835851367905268,0.7835851604369038,10.0,"(15,)",5,"{'NN__hidden_layer_sizes': (15,), 'km__n_clusters': 5, 'NN__alpha': 10.0}",1,0.7833537331701347,0.7837009803921569,0.7837009803921569,0.7835272504592774,0.7837009803921569,0.7835272504592774,0.011356012314876485,8.188404637903378e-06,0.0001637273001562729,8.189707575609604e-05
6,0.2265000343322754,0.0007946491241455078,0.7835851367905268,0.7835851604369038,10.0,"(15,)",10,"{'NN__hidden_layer_sizes': (15,), 'km__n_clusters': 10, 'NN__alpha': 10.0}",1,0.7833537331701347,0.7837009803921569,0.7837009803921569,0.7835272504592774,0.7837009803921569,0.7835272504592774,0.011208810982454626,1.0015472354464328e-05,0.0001637273001562729,8.189707575609604e-05
7,0.2785969575246175,0.0009223620096842448,0.40547162106982443,0.4054467023081942,10.0,"(15,)",15,"{'NN__hidden_layer_sizes': (15,), 'km__n_clusters': 15, 'NN__alpha': 10.0}",64,0.7833537331701347,0.7833946078431373,0.21629901960784315,0.2164727495407226,0.21629901960784315,0.2164727495407226,0.010526684626799834,4.203806290765824e-06,0.26736668115523243,0.26724952693901094
8,0.10117506980895996,0.0008302529652913412,0.7835851367905268,0.7835851604369038,10.0,"(31,)",2,"{'NN__hidden_layer_sizes': (31,), 'km__n_clusters': 2, 'NN__alpha': 10.0}",1,0.7833537331701347,0.7837009803921569,0.7837009803921569,0.7835272504592774,0.7837009803921569,0.7835272504592774,0.0032454983779134335,2.1545208058596608e-05,0.0001637273001562729,8.189707575609604e-05
9,0.20269989967346191,0.0008230209350585938,0.7835851367905268,0.7832787878878843,10.0,"(31,)",5,"{'NN__hidden_layer_sizes': (31,), 'km__n_clusters': 5, 'NN__alpha': 10.0}",1,0.7833537331701347,0.7827818627450981,0.7837009803921569,0.7835272504592774,0.7837009803921569,0.7835272504592774,0.01345705875563794,2.3369885930715266e-05,0.0001637273001562729,0.00035137913820622156
10,0.22790265083312988,0.0009530385335286459,0.782155982033483,0.7826664180164818,10.0,"(31,)",10,"{'NN__hidden_layer_sizes': (31,), 'km__n_clusters': 10, 'NN__alpha': 10.0}",60,0.7802937576499388,0.7827818627450981,0.7830882352941176,0.7823025107164727,0.7830882352941176,0.7829148805878751,0.013051036950107196,2.411395677205112e-05,0.0013175981001778826,0.00026298900975043184
11,0.2855253219604492,0.001048723856608073,0.7835851367905268,0.7833809746086636,10.0,"(31,)",15,"{'NN__hidden_layer_sizes': (31,), 'km__n_clusters': 15, 'NN__alpha': 10.0}",1,0.7833537331701347,0.7833946078431373,0.7837009803921569,0.7835272504592774,0.7837009803921569,0.7832210655235763,0.008033982924959429,3.021139620594463e-05,0.0001637273001562729,0.00012537065718429722
12,0.0967549482981364,0.0010276635487874348,0.7835851367905268,0.7835851604369038,10.0,"(62,)",2,"{'NN__hidden_layer_sizes': (62,), 'km__n_clusters': 2, 'NN__alpha': 10.0}",1,0.7833537331701347,0.7837009803921569,0.7837009803921569,0.7835272504592774,0.7837009803921569,0.7835272504592774,0.003669442042336249,0.00015528553455627087,0.0001637273001562729,8.189707575609604e-05
