,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_clusters,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,0.04851373036702474,0.0006699562072753906,0.7835851367905268,0.7835851604369038,10.0,"(7,)",2,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (7,), 'km__n_clusters': 2}",19,0.7833537331701347,0.7837009803921569,0.7837009803921569,0.7835272504592774,0.7837009803921569,0.7835272504592774,0.0035489199890058527,2.2957617029591985e-05,0.0001637273001562729,8.189707575609604e-05
1,0.2428277333577474,0.0007459322611490885,0.7817476521028991,0.7818498623168395,10.0,"(7,)",5,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (7,), 'km__n_clusters': 5}",72,0.7827417380660955,0.7824754901960784,0.7794117647058824,0.7798530312308635,0.7830882352941176,0.7832210655235763,0.007317845446958015,1.5644248076303425e-05,0.0016572653499602986,0.001444407936764687
2,0.24311534563700357,0.0007422765096028646,0.7835851367905268,0.7835851604369038,10.0,"(7,)",10,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (7,), 'km__n_clusters': 10}",19,0.7833537331701347,0.7837009803921569,0.7837009803921569,0.7835272504592774,0.7837009803921569,0.7835272504592774,0.009834763544897832,4.176674952020935e-06,0.0001637273001562729,8.189707575609604e-05
3,0.31693069140116376,0.0009109973907470703,0.7835851367905268,0.7781733291908313,10.0,"(7,)",15,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (7,), 'km__n_clusters': 15}",19,0.7864137086903304,0.7711397058823529,0.7824754901960784,0.7804654011022658,0.7818627450980392,0.7829148805878751,0.009133718473016457,8.629105869238531e-05,0.0020168942708120477,0.0050730582539386445
4,0.048900445302327476,0.0006909370422363281,0.21641486320947326,0.21641483956309612,10.0,"(15,)",2,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (15,), 'km__n_clusters': 2}",77,0.21664626682986537,0.21629901960784315,0.21629901960784315,0.2164727495407226,0.21629901960784315,0.2164727495407226,0.0036457517576407904,2.4230491650129574e-05,0.00016372730015629905,8.189707575609604e-05
5,0.1757353941599528,0.0008282661437988281,0.7835851367905268,0.7833812872975278,10.0,"(15,)",5,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (15,), 'km__n_clusters': 5}",19,0.7833537331701347,0.7849264705882353,0.7837009803921569,0.7816901408450704,0.7837009803921569,0.7835272504592774,0.005354148049162111,0.00015176474053831178,0.0001637273001562729,0.0013252512931678099
6,0.2499990463256836,0.0007839997609456381,0.7835851367905268,0.7835851604369038,10.0,"(15,)",10,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (15,), 'km__n_clusters': 10}",19,0.7833537331701347,0.7837009803921569,0.7837009803921569,0.7835272504592774,0.7837009803921569,0.7835272504592774,0.008739350430255716,1.398948087679929e-05,0.0001637273001562729,8.189707575609604e-05
7,0.31142473220825195,0.0009589195251464844,0.7829726418946509,0.7826666056298004,10.0,"(15,)",15,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (15,), 'km__n_clusters': 15}",69,0.7833537331701347,0.7837009803921569,0.7830882352941176,0.7835272504592774,0.7824754901960784,0.7807715860379669,0.01561996476928894,3.257941393858369e-05,0.0003677700508141008,0.0013418569130050318
8,0.06334233283996582,0.0007899602254231771,0.7850142915475704,0.7810320558617404,10.0,"(31,)",2,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (31,), 'km__n_clusters': 2}",3,0.7876376988984088,0.7760416666666666,0.7837009803921569,0.7835272504592774,0.7837009803921569,0.7835272504592774,0.0015618530280891477,1.4013839453506762e-05,0.00185616543956892,0.003528738040596795
9,0.1779797077178955,0.0008299350738525391,0.7837893017558187,0.7836872220821376,10.0,"(31,)",5,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (31,), 'km__n_clusters': 5}",16,0.7833537331701347,0.7837009803921569,0.7837009803921569,0.7835272504592774,0.7843137254901961,0.7838334353949785,0.007952169271457364,1.987425394467596e-05,0.0003968964439875945,0.00012537748876496546
10,0.2579873402913411,0.0009499390920003256,0.7835851367905268,0.7835851604369038,10.0,"(31,)",10,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (31,), 'km__n_clusters': 10}",19,0.7833537331701347,0.7837009803921569,0.7837009803921569,0.7835272504592774,0.7837009803921569,0.7835272504592774,0.010892788103241298,1.1016096556058146e-05,0.0001637273001562729,8.189707575609604e-05
11,0.3074062665303548,0.001040061314900716,0.7835851367905268,0.7835851604369038,10.0,"(31,)",15,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (31,), 'km__n_clusters': 15}",19,0.7833537331701347,0.7837009803921569,0.7837009803921569,0.7835272504592774,0.7837009803921569,0.7835272504592774,0.012044166900222177,2.2265736807082124e-05,0.0001637273001562729,8.189707575609604e-05
12,0.05677938461303711,0.0009392897288004557,0.7835851367905268,0.7835851604369038,10.0,"(62,)",2,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (62,), 'km__n_clusters': 2}",19,0.7833537331701347,0.7837009803921569,0.7837009803921569,0.7835272504592774,0.7837009803921569,0.7835272504592774,0.002925965977220928,1.6787030915863897e-05,0.0001637273001562729,8.189707575609604e-05
