,0,1,2,3,4,5,6,7,8,9
1,0.5328618687943878,0.4790521569818014,0.48483626351282877,0.5371594398733723,0.49843508597577013,0.5271951098750149,0.3774846303498818,0.5043933150642317,0.5333848940823104,
2,0.587865496974047,0.607501291520915,0.6122728437355331,0.6492536571782014,0.5439834070217675,0.5853164462400695,0.4296477056004928,0.5933398835279969,0.6803668255344448,0.45462360786640144
3,0.7194995740211516,0.7440771702103415,0.7206225228088404,0.7394508660758607,0.6528954117848744,0.7450893041486528,0.6943824724796452,0.6112636668961168,0.7430202359506372,0.5300542022113691
4,0.723215631315023,0.7489194885789584,0.6993439088165784,0.7563335111845466,0.6918111809058028,0.7073001082357526,0.6908002081828991,0.6937705580762557,0.7223935991925071,0.615711794193769
5,0.787180169123641,0.770450662774817,0.7762605686627811,0.7803039737811145,0.8163576517116404,0.6282093724808282,0.7231895521989318,0.7181378115511392,0.7783169505569896,0.7589159119847836
6,0.7878521031744588,0.8496823060695149,0.8190372310039612,0.8256654930562486,0.8115622838470393,0.7775032878545329,0.7595952679156756,0.7320369482613664,0.7237697490213143,0.740218860021282
7,0.8143267982390393,0.8021001459031534,0.8214082969827128,0.8126045395800532,0.8445410656928952,0.81466149820893,0.753770275867898,0.7675980884053655,0.759243245540928,0.717091583381727
8,0.8004134550276608,0.8372658605954351,0.8318829250328189,0.8651548682517837,0.8577939860662498,0.8524138605071548,0.733933461331174,0.7673890872911608,0.8556612443393282,0.7881988718444513
9,0.7845563610050719,0.7999202542741172,0.7902834057516949,0.9010816811655846,0.871728476262102,0.8709081604392586,0.8447249286920319,0.7908404626213863,0.8541569309740461,0.8010630688301992
10,0.8267867022961559,0.827933788190231,0.8921524534443269,0.887832275094291,0.8640875671419198,0.8142469689212777,0.8017269973830052,0.7994923150133507,0.8260721579518507,0.8443563023713679
11,0.8519364529002056,0.8881402601562114,0.8668420341091074,0.919843225656876,0.826617350666752,0.8300306765481165,0.8503719106167944,0.8311908342055961,0.8820305605481761,0.8480879478365851
